event_id,event_name,event_year,event_month,planned_start_date,planned_end_date,calendar_status,date_source,source_fingerprint,calendar_title,url,match_via,scraped_at,updated_at
75,UCWDC Country Dance World Championship,2027,1,2026-12-28,2027-01-03,scheduled,wsdc_calendar,9a31883cf60e263f75d348e9,UCWDC Country Dance World Championships,http://www.ucwdcworlds.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
152,Worlds UCWDC,2027,1,2026-12-28,2027-01-03,scheduled,wsdc_calendar,9a31883cf60e263f75d348e9,UCWDC Country Dance World Championships,http://www.ucwdcworlds.com,url,2026-08-05 14:01:17.58923+00,2026-08-05 14:01:17.58923+00
990001,Soul Flow - West Coast Swing Festival,2026,12,2026-12-11,2026-12-13,hiatus,operator,operator:soul-flow-2026-hiatus,Soul Flow - West Coast Swing Festival (Hiatus -- 2026),https://www.globalgrandprixwcs.com/,operator_assumption,2026-09-22 12:57:48.278986+00,2026-09-22 12:57:48.278986+00
271,Berlin Swing Revolution,2026,12,2026-12-10,2026-12-13,scheduled,wsdc_calendar,f834b6a8821e2000d3f24be0,Berlin Swing Revolution,https://berlinswingrevolution.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
377,Santa Swing,2026,12,2026-12-10,2026-12-14,scheduled,wsdc_calendar,49309596f969680bb9de4375,Santa Swing,https://www.santaswing.pl/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
212,The After Party (TAP),2026,12,2026-12-03,2026-12-07,scheduled,wsdc_calendar,97eb135e127073c6daee3b12,The After Party aka TAP,http://www.tapwcs.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
238,Winter White,2026,12,2026-12-03,2026-12-06,scheduled,wsdc_calendar,0d4c58ceaf835baa2113f218,Winter White,http://www.winterwhite.no,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
87,CASH Bash,2026,11,2026-11-26,2026-11-29,scheduled,wsdc_calendar,39721cb14cb1a28b0cb9930a,CASH Bash,https://cashdanceclub.org/cash-bash/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
68,US Open Swing Dance Championships,2026,11,2026-11-25,2026-11-29,scheduled,wsdc_calendar,7e1806f78d93719855097003,The Open Swing Dance  Championships,http://www.theopenswing.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
181,DC Swing eXperience (DCSX),2026,11,2026-11-19,2026-11-22,scheduled,wsdc_calendar,d77c34c437ac161c6918fbf4,DC Swing eXperience (DCSX),http://www.dcswingexperience.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
323,Westies on the Water,2026,11,2026-11-19,2026-11-22,scheduled,wsdc_calendar,6e93d1b373c17f8d46b48af3,Rocket City Swing,http://rocketcityswing.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
269,Autumn Swing Challenge,2026,11,2026-11-13,2026-11-15,scheduled,wsdc_calendar,9f3381c9ca7f0829dbd6b7a5,Autumn Swing Challenge,http://www.asc-budapest.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
365,Flowstate | West Coast Swing & Zouk Festival,2026,11,2026-11-13,2026-11-15,scheduled,wsdc_calendar,46ccc909e1caf0069aee734a,Flowstate | West Coast Swing & Zouk Festival,http://www.Flowstatefest.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
288,Midnight Madness,2026,11,2026-11-12,2026-11-15,scheduled,wsdc_calendar,6c7a6245c6d0bdba6e3ca39d,Midnight Madness WCS 2026,http://www.MidnightMadnessWCS.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
376,Northeast Swing Classic,2026,11,2026-11-12,2026-11-15,scheduled,wsdc_calendar,6d27462b10b73cc31af716da,Northeast Swing Classic,http://www.northeastswingclassic.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
270,Westie's Angels,2026,11,2026-11-12,2026-11-15,scheduled,wsdc_calendar,2cc789834be3ba9d6f496f75,Westie's Angels,http://www.frenchywesty.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
194,Moscow Westie Fest,2026,11,2026-11-06,2026-11-08,scheduled,wsdc_calendar,2a18c1f364a291f4f9928bac,Moscow Westie Fest Gala Edition,http://westiefest.org/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
312,Westie Pink City,2026,11,2026-11-06,2026-11-08,scheduled,wsdc_calendar,aa5efa615829cdccc05f424d,Westie Pink City,http://www.westiepinkcity.fr,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
441,Korean Open WCS Championsips,2026,11,2026-11-05,2026-11-08,scheduled,wsdc_calendar,5df815d9ce1315224c001f44,Mountain Magic Dance Convention,http://mountainmagic.dance,url,2026-08-18 08:59:19.753267+00,2026-08-18 08:59:19.753267+00
443,Meet Me in St. Louis Swing Dance Championships,2026,11,2026-11-05,2026-11-08,scheduled,wsdc_calendar,5df815d9ce1315224c001f44,Mountain Magic Dance Convention,http://mountainmagic.dance,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
444,Monterey Swingfest (Cancelled due to Covid-19),2026,11,2026-11-05,2026-11-08,scheduled,wsdc_calendar,5df815d9ce1315224c001f44,Mountain Magic Dance Convention,http://mountainmagic.dance,url,2026-09-01 12:53:45.316664+00,2026-09-01 12:53:45.316664+00
31,Mountain Magic,2026,11,2026-11-05,2026-11-08,scheduled,wsdc_calendar,5df815d9ce1315224c001f44,Mountain Magic Dance Convention,http://mountainmagic.dance,url,2026-09-08 12:23:53.35443+00,2026-09-08 12:23:53.35443+00
79,Sea to Sky,2026,11,2026-11-05,,scheduled,wsdc_calendar,267c5c38307061d765d6841c,Sea to Sky Seattle,http://Seatoskywcs.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
330,Simply Adelaide West Coast Swing,2026,11,2026-11-05,2026-11-08,scheduled,wsdc_calendar,64b9c744f6990fa57a068af9,Simply Adelaide West Coast Swing,http://www.simplyadelaidewcs.com.au,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
137,Tampa Bay Classic,2026,11,2026-11-05,2026-11-08,scheduled,wsdc_calendar,37aebccd498ff0cc883b0d0a,Tampa Bay Classic,http://www.tbcwcs.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
340,Spooky Westie Weekend,2026,11,2026-10-29,2026-11-01,scheduled,wsdc_calendar,2d52dfcc0e676c47d89ab1d3,Spooky Westie Weekend,https://spookywestieweekend.com/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
236,Warsaw Halloween Swing,2026,11,2026-10-29,2026-11-02,scheduled,wsdc_calendar,359c690048b2bb2978c21856,Warsaw Halloween Swing,http://www.warsawhalloweenswing.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
229,Scandinavian Open,2026,11,2026-10-28,2026-11-02,scheduled,wsdc_calendar,b3f14e09dd2097b15eeb2515,"Scandinavian Open WCS ""SNOW""",http://www.snowcs.se,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
350,Augsburg Westie Station,2026,10,2026-10-22,2026-10-25,scheduled,wsdc_calendar,b677c51d58a48bb0dafb12c6,Augsburg Westie Station,https://www.augsburgwestiestation.com/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
65,Halloween SwingThing,2026,10,2026-10-22,2026-10-25,scheduled,wsdc_calendar,0dae37e4b2e9e5c60a3ffd87,Halloween SwingThing,http://Hstswing.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
380,SASS Spooky Albany Swing Spectacular,2026,10,2026-10-22,2026-10-25,scheduled,wsdc_calendar,c19a0c0b39051a0a674cd4df,SASS- Spooky Albany Swing Spectacular,http://www.spookyalbanyswing.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
125,Swing City Chicago,2026,10,2026-10-22,2026-10-25,scheduled,wsdc_calendar,4e3a3aefb59eb188b5826016,Swing City Chicago,https://swingcitychicago.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
346,Swingside Invitational,2026,10,2026-10-22,2026-10-24,scheduled,wsdc_calendar,0a34dbf37538b2155c2a5fc2,Swingside Invitational,http://www.swingside-invitational.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
267,Swustlicious,2026,10,2026-10-16,2026-10-18,scheduled,wsdc_calendar,5fd0811df39b6befac05a033,Swustlicious,http://www.swustlicious.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
322,Milan Modern Swing,2026,10,2026-10-15,2026-10-18,scheduled,wsdc_calendar,c14fabb534dd47417aa878eb,Milan Modern Swing,https://www.westcoastswingmilan.com/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
179,New Zealand Open Swing Dance Championships,2026,10,2026-10-15,2026-10-18,scheduled,wsdc_calendar,115e48131a7d9cc962d95d0d,The New Zealand West Coast Swing Open,https://www.streetswing.co.nz/the-new-zealand-open,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
43,Paradise Dance Festival,2026,10,2026-10-15,2026-10-18,scheduled,wsdc_calendar,109862c6a04aadfe8cebcdba,Paradise dance Festival,https://paradisecountrydancefestival.com/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
286,WCS Festival,2026,10,2026-10-15,2026-10-17,scheduled,wsdc_calendar,3cc38a85b16b4016c389a952,WCS Festival,http://www.wcsfestival.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
178,Montreal Westie Fest,2026,10,2026-10-09,2026-10-11,scheduled,wsdc_calendar,f50a6312b7f4823c07af0617,Montreal Westie Fest,http://montrealwestiefest.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
8,Boogie By The Bay,2026,10,2026-10-08,2026-10-12,scheduled,wsdc_calendar,fba93e3875ae13599366b4aa,Boogie By The Bay,https://boogiebythebay.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
211,Atlanta Swing Classic,2026,10,2026-10-01,2026-10-04,scheduled,wsdc_calendar,59e7e956ef53f4dc4eeca27a,Atlanta Swing Classic,https://www.atlantaswingclassic.com/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
388,Norwegian Open WCS,2026,10,2026-10-01,2026-10-04,scheduled,wsdc_calendar,cfb58853d68c552a8f01e344,Norwegian Open WCS,https://norwegianopen.no/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
234,Philly Swing Classic,2026,9,2026-09-25,2026-09-27,scheduled,wsdc_calendar,fbea6c0445da8892648509a9,Philly Swing Classic,https://phillyswing.com/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
167,Best of the Best WCS,2026,9,2026-09-24,2026-09-27,scheduled,wsdc_calendar,78295b5aab544e501c464780,Best of the Best WCS,https://www.bestofthebestwcs.com/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
324,Calgary Town Open,2026,9,2026-09-24,2026-09-27,scheduled,wsdc_calendar,add005889e519f9bc6ddf94a,Calgary Town Open,https://ctodance.ca,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
131,Meet Me In St Louis,2026,9,2026-09-24,2026-09-28,scheduled,wsdc_calendar,147cad01c9a6aee60b134f2c,Meet Me In St Louis,http://Www.mmisl.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
165,Midland Swing Open,2026,9,2026-09-24,2026-09-28,scheduled,wsdc_calendar,6e214887a8af8ea8b0d2534e,Midland Swing Open,http://www.MidlandSwingOpen.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
361,Mooseland Swing,2026,9,2026-09-24,2026-09-28,scheduled,wsdc_calendar,33c49f10e0fa752d3de8b00b,Mooseland Swing 2026,https://mooselandswing.com/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
355,The Aloha Open,2026,9,2026-09-23,2026-09-27,scheduled,wsdc_calendar,0a8fc0e18bc2cd5e937a906d,The Aloha Open,http://www.alohaopenwcs.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
300,Austin Rocks,2026,9,2026-09-18,2026-09-20,scheduled,wsdc_calendar,2c4985b806ac7747771376a4,Austin Rocks,https://atxrox.com/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
254,Finnfest,2026,9,2026-09-18,2026-09-21,scheduled,wsdc_calendar,b867f95f3c7c6ab3172a3831,Finnfest,http://www.finnfest.fi,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
342,Global Grand Prix - West Coast Swing Reunion,2026,9,2026-09-18,2026-09-21,scheduled,wsdc_calendar,65a31d4fdddb0948b8aa5db3,Global Grand Prix -- West Coast Swing Championships,https://www.globalgrandprixwcs.com/,url+remap_stale_event_id,2026-09-22 12:56:41.851343+00,2026-09-24 09:23:35.534828+00
359,Retaliation Swing,2026,9,2026-09-17,2026-09-20,scheduled,wsdc_calendar,808314a1766a25ce99e6a96a,Retaliation Swing,https://www.retaliationswing.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
357,WCS Party,2026,9,2026-09-17,2026-09-21,scheduled,wsdc_calendar,425189a64da40adad2681b07,WCS Party in Vienna,https://www.wcsparty.com/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
338,Sea Dance Fest,2026,9,2026-09-11,2026-09-13,scheduled,wsdc_calendar,e7937302604f06572512a5aa,Sea Dance Fest,https://vk.com/seadancefest,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
233,Bavarian Open,2026,9,2026-09-10,2026-09-14,scheduled,wsdc_calendar,59e55b8dbf3b1581e88fd4b7,Bavarian Open West Coast Swing Championships,https://bavarianopen.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
47,SwingTime Denver,2026,9,2026-09-10,2026-09-13,scheduled,wsdc_calendar,2af17daff7234bfc1226e5f5,SwingTime Denver,http://www.swingtimewcs.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
231,Trilogy Swing,2026,9,2026-09-10,2026-09-13,scheduled,wsdc_calendar,ab0c1d2ca2096352d46ad7c5,Trilogy Swing,https://trilogywcs.com/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
177,River City Swing,2026,9,2026-09-04,2026-09-07,scheduled,wsdc_calendar,83d85055ab0a9ddcf83a4e0a,Jax Westie Fest,http://www.jaxwestiefest.com,name,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
268,Korea Westival,2026,9,2026-09-03,2026-09-06,scheduled,wsdc_calendar,fcb94a4342efedf86c0f9a4c,Korea Westival,http://koreawestival.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
48,South Bay Dance Fling,2026,9,2026-09-03,2026-09-07,scheduled,wsdc_calendar,817d46b7445e6cc97c4c9dc5,South Bay Dance Fling,https://sbdf.dance/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
339,Bristol Swing Fiesta,2026,8,2026-08-28,2026-08-30,scheduled,wsdc_calendar,6e75503f5c7e438cf016399c,Bristol Swing Fiesta,https://www.bristolcityswing.com/bsf,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
135,Desert City Swing,2026,8,2026-08-27,2026-08-30,scheduled,wsdc_calendar,3c0023dca48b84525b39af78,Desert City Swing,http://www.desertcityswing.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
313,Rolling Swing,2026,8,2026-08-27,2026-08-31,scheduled,wsdc_calendar,0c9f27d896a78942522a77dc,Rolling Swing,http://www.frenchywesty.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
119,Chicagoland Country and Swing Dance Festival,2026,8,2026-08-21,2026-08-23,scheduled,wsdc_calendar,60ba1b6056cb977623ec8064,Chicagoland Country and Swing Dance Festival,http://www.chicagolanddancefestival.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
400,Manneken Swing,2026,8,2026-08-21,2026-08-23,scheduled,wsdc_calendar,d6da1946dde9d4d6a0dd88d5,Manneken Swing,https://www.mannekenswing.com,name,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
407,Westie Joy,2026,8,2026-08-21,2026-08-23,scheduled,wsdc_calendar,dd68305c3ac38eadb87a5a5a,Westie Joy,https://www.westiejoy.com/,name,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
298,Shakedown Swing,2026,8,2026-08-20,2026-08-23,scheduled,wsdc_calendar,646321624c37f590d56e85aa,Shakedown Swing,http://www.code03swing.com/shakedown,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
53,Summer Hummer,2026,8,2026-08-20,2026-08-23,scheduled,wsdc_calendar,72481c1fcb3d03e9e2a2b6e5,Summer Hummer,http://Summerhummerboston.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
401,Swing Creation Hamburg,2026,8,2026-08-20,2026-08-23,scheduled,wsdc_calendar,3957a219c71bf0e9eeea75bc,Swing Creation Hamburg,http://hamburgswing.dance,name,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
356,The Bend Connection,2026,8,2026-08-20,2026-08-23,scheduled,wsdc_calendar,f3bb0061917b5b97537a937a,The Bend Connection,http://thebendconnection.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
384,Grand Party Sofia (GPS),2026,8,2026-08-14,2026-08-17,scheduled,wsdc_calendar,082f42a7e47044412f8f7362,Grand Party Sofia (GPS),https://wcs-gps.com/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
264,UpTown Swing,2026,8,2026-08-14,2026-08-17,scheduled,wsdc_calendar,5bc8004ec3ef52e3227c452b,UpTown Swing,http://www.uptownswing.se,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
157,New England Dance Festival,2026,8,2026-08-06,2026-08-09,scheduled,wsdc_calendar,795afa0f32c630ebf4cefdfe,New England Dance Festival,http://www.nedancefestival.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
59,Swing Fling,2026,8,2026-08-06,2026-08-09,scheduled,wsdc_calendar,f614ad6dbb7c54cb4e6d992a,Swing Fling,http://www.swingfling.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
227,Swingtacular: The Galactic Open,2026,8,2026-08-06,2026-08-09,scheduled,wsdc_calendar,1454d5792be65f4630422699,Swingtacular: The Galactic Open,http://www.DanceGeekProductions.Art,name,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
282,German Open,2026,8,2026-08-05,2026-08-09,scheduled,wsdc_calendar,c0d939ffeebc10d57a306022,German Open WCS,http://www.go-wcs.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
77,Arizona Dance Classic,2026,8,2026-07-31,2026-08-02,scheduled,wsdc_calendar,53ee0fce64669be2c6b496b2,Arizona Dance Classic,https://arizonadanceclassic.com/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
382,Lisbon Westie Fest,2026,8,2026-07-30,2026-08-02,scheduled,wsdc_calendar,45971d139bb1fdbc112375d6,Lisbon Westie Fest,https://lisbonwestiefest.com/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
383,Warsaw Summer Nights Westival,2026,8,2026-07-30,2026-08-02,scheduled,wsdc_calendar,5c7517cf7cbd14739f9f32d5,Warsaw Summer Nights Westival,https://www.summernightswestival.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
164,Sea Sun and Swing,2026,8,2026-07-25,2026-08-01,scheduled,wsdc_calendar,89aa9e3a7652da962625e204,Sea Sun and Swing,http://www.seasunswing.fr,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
148,Dance Mardi Gras,2026,7,2026-07-24,2026-07-27,hiatus,operator,operator:dmg-2026-hiatus-assumption,Dance Mardi Gras (Hiatus -- 2026),https://dancemardigras.com/,operator_assumption,2026-09-22 12:57:48.278986+00,2026-09-22 12:57:48.278986+00
149,Florida Dance Magic,2026,7,2026-07-23,2026-07-26,scheduled,wsdc_calendar,6dd8023a76290e04cf4643f9,Florida Dance Magic,https://floridadancemagic.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
404,Infinite Swing,2026,7,2026-07-23,2026-07-26,scheduled,wsdc_calendar,511b21f963803725c5cf227e,Infinite Swing,http://infinite-swing.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
280,Saint Petersburg WCS Nights,2026,7,2026-07-22,2026-07-26,scheduled,wsdc_calendar,9d3c7d59ffbb7cfa3df90a3a,St. Petersburg WCS Nights,http://wcsnights.ru,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
256,Rock the Barn,2026,7,2026-07-17,2026-07-19,scheduled,wsdc_calendar,8c2cc8f73c9484e4bb102f1b,Rock The Barn,https://rockthebarn.se/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
224,Midwest Westie Fest,2026,7,2026-07-16,2026-07-19,scheduled,wsdc_calendar,f986635199a9f3974e57d0d4,Midwest Westie Fest 2026,http://Www.midwestwestiefest.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
385,Revitalise WCS,2026,7,2026-07-16,2026-07-19,scheduled,wsdc_calendar,e01d030ea579cc314f8ba1b8,Revitalise WCS,https://revitalisewcs.melbourne/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
389,SwingLab Berlin,2026,7,2026-07-10,2026-07-12,scheduled,wsdc_calendar,997c2f681132abeb3b63670b,SwingLab Berlin,http://www.swinglab-berlin.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
156,Big Apple Dance Festival,2026,7,2026-07-09,2026-07-12,scheduled,wsdc_calendar,c5677b179dd84fe1019cf10b,Big Apple Dance Festival,http://bigapplecountrydance.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
373,Carolina Summer Swing,2026,7,2026-07-09,2026-07-12,scheduled,wsdc_calendar,2a7a58170bba6585132a258f,Carolina Summer Swing,https://carolinasummerswing.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
375,Mediterranean Open WCS,2026,7,2026-07-09,2026-07-13,scheduled,wsdc_calendar,588595447baed395803cca84,Mediterranean Open WCS,https://mediterraneanopenwcs.com/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
362,MY Swing,2026,7,2026-07-09,2026-07-12,scheduled,wsdc_calendar,f22c53e23915f91eb798a46c,MY Swing 2026,https://www.myswingopen.com/,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
147,Toronto Open Swing & Hustle Championships,2026,7,2026-07-09,2026-07-12,hiatus,wsdc_calendar,ffeea8f56e96c79d9c3fdc66,Toronto Open (Hiatus),http://www.TOSHC.com,url,2026-09-22 12:56:41.851343+00,2026-09-22 12:56:41.851343+00
